genename.genes	logFC	logCPM	LR	PValue	qvalue
Mccc2	0.414258189550548	4.94749139545028	6.99252918471823	0.00818506149437504	0.0446848617787597
Mcf2l	-0.585184027314829	4.84627680640004	10.3658517478352	0.00128367660840697	0.0106278482567961
Mchr1	2.66243051087634	0.73682224196148	47.59352411348	5.2441430973979e-12	6.96805244884379e-10
Mcm6	-0.351443139949815	5.84475123736092	7.00650119114178	0.00812142435618834	0.044429086059758
Mcts1	0.366172213396507	4.84657496443538	7.39026656179401	0.00655777693690052	0.037957273170951
Mcts2	0.771777416047292	3.24600151244025	14.6527088993045	0.000129248751137752	0.00172648930874568
Mdc1	-0.323396422084729	6.57007725988754	7.20456580252914	0.00727183402349852	0.0409602444312463
Mdfi	-0.581108738960417	3.07676349179006	6.96362335998583	0.00831834078154915	0.0452503087818224
Mdh1	0.431842988606309	6.97005249241846	13.7381661461574	0.000210140562804463	0.0025550059243552
Mdh2	0.577462873415858	7.53483980525599	24.0096253373512	9.58553058620322e-07	2.86124871377164e-05
Mdk	0.947677593275423	6.70053996829885	33.5359447040271	6.99590915423568e-09	4.03044113398687e-07
Mdn1	0.450554176894179	7.3420260582014	6.90661326988371	0.00858775028332413	0.0463922011374821
Mdp1	0.377944702456033	5.11781241088107	10.0523957831966	0.00152149944738421	0.0121359772994728
Me3	-1.5617214101203	3.92348629996289	57.5244348301929	3.33806531384255e-14	7.13768235088756e-12
Med14	0.362367604763829	6.16529343157611	7.39706088203527	0.00653305327301952	0.0378437193762459
Med22	0.409320150286027	6.29800237663458	17.6262719577465	2.68848586496548e-05	0.000477910061271802
Med24	-0.368383566643263	6.07730563047255	8.30800266939769	0.00394707731679538	0.0255777175655996
Med27	0.51896564298997	4.16653026648065	9.47587810963411	0.00208191209046771	0.0155674381532687
Megf10	-1.16442240605405	-0.313733593795905	7.83470316956288	0.00512525690022305	0.0314588636343252
Meig1	3.61904160826987	-1.68422269493583	27.115353379195	1.91669631058887e-07	7.29787596490023e-06
Meis3	0.480168574399752	4.88344832170409	11.6535020356259	0.000640817843239038	0.0061056157660453
Memo1	0.566333029039612	5.00860992566716	15.8847839334104	6.73177683331026e-05	0.00102324848406803
Mesdc1	0.473865295522265	7.10560350238744	8.40840968951653	0.00373489232046587	0.0245076823318147
Mest	1.39505377196386	3.46843478905794	45.8196266058571	1.29657962006745e-11	1.56702921690543e-09
Met	-0.782624689023427	5.34352627811701	28.994258804007	7.25931255129374e-08	3.14071191664728e-06
