genename.genes	logFC	logCPM	LR	PValue	qvalue
Cpt1c	-0.829420560967576	5.28887323973386	37.2081698610634	1.06168056126806e-09	4.57019982994175e-09
Cpt2	-0.374951014494682	4.60360971353298	5.26968961565539	0.0216998814792591	0.0420753303980961
Cpxm1	-1.50930734945355	5.41660391757216	48.8240098420959	2.79991182934523e-12	1.49458567597166e-11
Cpxm2	-1.10567119832939	5.1548370351897	32.3135674484573	1.31194086370043e-08	5.11661538529816e-08
Cpz	-1.45705466787295	1.64244694954311	13.2908058141456	0.000266710824196896	0.000680173773909468
Cr1l	-0.488395576251968	5.47355154746304	20.0158864209655	7.68014469250063e-06	2.30176627590066e-05
Crabp1	2.13347986162368	1.86618482302551	17.6813820225686	2.61170426461967e-05	7.40143742023859e-05
Crabp2	2.20252275939109	1.49128515105814	47.886100231054	4.51712705104884e-12	2.3680309137488e-11
Cramp1l	-0.765647377881962	6.1709748453949	43.6237873952789	3.97972120989186e-11	1.93107222922922e-10
Crat	-0.483468151732181	6.19026593893772	13.7860558632425	0.000204851028696213	0.000528784350104048
Crb1	-3.13911447190442	-0.569915587192307	34.3914434818304	4.50700340968008e-09	1.82662186667515e-08
Crb2	-1.29388782678706	3.10471829419068	25.3978288655794	4.66442786199559e-07	1.57067757109415e-06
Crb3	0.547539129332492	3.17177890155323	5.0988349086841	0.0239419197519233	0.046049162034533
Crbn	-1.12687126162771	5.54654805641199	82.5515012787625	1.02952402834657e-19	9.88898828735734e-19
Crcp	1.03629695435019	4.3376232259781	58.2222411582831	2.34117221423595e-14	1.47529010201698e-13
Creb3l1	1.28044109739145	5.47879177020921	21.7115616398162	3.16875738251555e-06	9.84036121664302e-06
Creb3l4	-2.28185392090496	1.65063932234809	46.7253244353313	8.16667989929093e-12	4.19424082218087e-11
Crebl2	-2.75119401251672	5.39356398506482	197.337915439536	7.95751311027142e-45	5.07046351135289e-43
Creg1	-0.463266114926071	6.30609577440204	11.2423377031458	0.000799523921914323	0.00193258836690551
Creg2	-4.11139999347956	1.64658706619158	103.195890940896	3.03595133571209e-24	4.11416732501922e-23
Creld2	3.07962485198398	5.9001218277074	235.642648482149	3.50621287035334e-53	4.48110125350101e-51
Crem	0.833480218540193	4.48096485167411	27.5463087678039	1.53377804858309e-07	5.42518788681259e-07
Crhr1	3.52634229476463	-3.10861388554042	5.79112291007275	0.0161072974090698	0.031944535787291
Crhr2	-3.8661454031015	0.917583255886316	81.5007589110577	1.75194282504713e-19	1.64804164735187e-18
Crim1	-0.693630532095935	5.86198177901697	25.6649163100427	4.06143972599048e-07	1.37659345567103e-06
Crip1	-0.588892727462493	5.9598125248895	8.95962661691009	0.00276011298385967	0.00617064366493128
Crip2	-0.624547688123566	6.65807853224301	26.4614834522583	2.68845484906867e-07	9.26338068385329e-07
Crip3	-2.25251361257342	0.376833680463828	34.8453301379405	3.56964733060081e-09	1.46352908071351e-08
Crispld1	-3.57653795758058	3.44808688208518	140.550584126685	2.01750839240939e-32	5.12161548292236e-31
Crispld2	3.21072550824406	8.64150955644042	198.149201883428	5.29330166683628e-45	3.44188428266389e-43
Crk	0.864223412457603	7.71114159464439	56.7881037245648	4.85393898009074e-14	2.96462222024878e-13
Crkl	0.559192846390025	6.17641434561228	20.1958200842024	6.99055178873722e-06	2.10502221635665e-05
Crlf1	5.73070936553383	2.78472057059248	53.4945075738338	2.5931681441394e-13	1.49628627891469e-12
Crlf2	0.436974784269793	3.74823864856487	5.56852435177751	0.0182861651403121	0.0358912392224414
Crls1	1.13204442302065	4.81478260837069	83.4760293808613	6.44932696103329e-20	6.28759898989296e-19
