genename.genes	logFC	logCPM	LR	PValue	qvalue
0610007P14Rik	0.667833653653497	4.75513223342126	27.4844034859288	1.58366479734699e-07	4.91179048304076e-06
0610009D07Rik	0.442712358639324	5.80300915348989	10.1755509367947	0.00142315167309197	0.00962531840213479
0610010O12Rik	0.683615091494638	4.71172979807241	12.3092420624591	0.000450720960076609	0.00381397743918707
0610011F06Rik	0.570922917508883	4.71543868665821	13.159387416723	0.000286082395444789	0.00264858464192391
0610030E20Rik	-0.266728751451479	6.39199152908547	7.25171205073144	0.00708334461630357	0.0348340153864128
0910001L09Rik	0.546780055392549	4.44604124635092	9.79922217779088	0.00174585699036524	0.0113887849081086
1110002B05Rik	0.840932633669482	6.5157998708468	48.8114831621547	2.81785168567038e-12	3.21350696338143e-10
1110002E22Rik	-1.0298377445055	3.14036645395975	9.49365654817815	0.00206183498675959	0.0129889763273541
1110004E09Rik	0.439681812903052	4.61410919739176	9.80096708030317	0.00174420121046473	0.0113813223351862
1110008F13Rik	0.652650171001992	5.5937971718449	19.1900426601684	1.18329012325816e-05	0.000197256415000112
1110008P14Rik	1.41230540775464	3.10526327109393	24.3039055707533	8.22720794559899e-07	2.0127244256791e-05
1110012D08Rik	0.732433110146	6.01690713700972	19.2552250180605	1.14356976470731e-05	0.000191788327392921
1110012J17Rik	-0.855823166912665	4.09241516130259	8.70174474132186	0.00317905619030051	0.0183912204890486
1110032F04Rik	-2.40878126186112	-0.449789506704979	31.4443115405858	2.0524302592113e-08	8.51528807916809e-07
1110059E24Rik	0.486062398166739	5.48792178054207	11.6205853945174	0.000652258689834736	0.00517848223653869
1110065P20Rik	0.805130637951922	3.64588626697208	19.0991384720971	1.24100894942425e-05	0.000204275033436687
1110067D22Rik	0.468572720610237	5.41584910800023	14.1092035744873	0.00017249770248737	0.00177019100503652
1190002N15Rik	0.416961707153222	5.30949418293498	7.43402287997001	0.00640021054572783	0.0321572259638264
1200009I06Rik	-0.725362885655655	3.00304909298445	7.98662999152869	0.00471240491673074	0.0250824462753131
1200014J11Rik	0.341629466005037	5.32828472647451	10.1607052767279	0.00143465727467634	0.00968252153998555
1500010J02Rik	-0.495074955342988	5.44448637061653	9.09415582889637	0.00256427539184263	0.0154203234623571
1500011H22Rik	0.432273747504235	4.47390296016765	11.9853579998217	0.000536201900172527	0.00439677649558873
1500032L24Rik	0.585646625748718	5.19879816887882	15.855629586701	6.8362861123819e-05	0.000830285803206711
1700010I14Rik	-1.02584102150416	1.18805626340684	9.8031693591109	0.00174211368653467	0.0113710373234981
1700012B15Rik	-0.488179385618464	3.34770906789521	8.72956889256206	0.00313090516447764	0.0181693812754837
1700017B05Rik	0.484678276336252	6.13941338611869	13.0349202743089	0.000305736239602623	0.0027864600394603
1700019G17Rik	-0.891986482874351	2.57697789951599	11.0922667819885	0.000866884558645645	0.00649739764582469
1700024P16Rik	1.94835175066618	4.7652871314784	41.0079407626291	1.51611970351985e-10	1.14289728701269e-08
1700025G04Rik	-0.555027674114066	5.45952898088985	16.2975075961633	5.41351091954781e-05	0.000684009408118774
1700026J04Rik	-1.68555163600566	-1.02599748336077	14.2285862961418	0.000161892434514094	0.00168074881359683
1700027A23Rik	-3.16446940721375	-2.13035793770657	10.9592426678316	0.000931378750447617	0.00686282327781779
1700028P14Rik	-1.29105699697606	1.88026649287354	16.0864152430338	6.05165957277705e-05	0.000749731507406218
1700029F09Rik	0.520845307541994	3.03599005449465	7.16163218472146	0.00744793941145446	0.0362819883092934
1700029J07Rik	-1.12167990590504	3.96897192360515	30.1812865672691	3.93487921442253e-08	1.49069580869384e-06
1700029J11Rik	-1.36207833969173	-1.28242172500833	6.66152165500774	0.009851675686581	0.0452865729683763
1700040L02Rik	-1.683327776163	1.48053483686841	32.8459411913821	9.9759142514316e-09	4.66059624208689e-07
1700048O20Rik	-0.512408703984922	4.18244896137316	7.04122506901182	0.00796545290754593	0.0382582595589647
1700057K13Rik	4.13152318323524	-2.40713950368459	24.3489098335525	8.03722160623501e-07	1.97712095220635e-05
1700084C01Rik	-1.51703727034092	-1.74258187099351	8.39090240028465	0.00377103645763572	0.0210387126806079
1700094D03Rik	-0.734722806074935	4.2517767886151	20.0634509376675	7.49147573272363e-06	0.000132639679414258
1700123O20Rik	0.41541240050356	4.87527532624675	10.7854587176158	0.00102300549646553	0.00736948371571117
1810006K21Rik	0.650182154920677	5.15918241903682	14.3577474882665	0.000151156415821313	0.00158627543294031
1810009A15Rik	0.546275168476045	4.73719350743333	10.8473088117626	0.000989394418220239	0.00719024610208552
1810011O10Rik	-0.44008127525015	5.57028669884936	6.69291026401269	0.00967970616069557	0.044648367903625
1810022K09Rik	0.673102329074826	4.99976437421856	13.9748552839268	0.000185271906438165	0.00187476928014981
1810027O10Rik	0.755934946254077	5.01134700211296	17.3752103273171	3.0680149135078e-05	0.00042588336858044
1810031K17Rik	-0.540715329666599	6.18795015351446	15.2255671799579	9.5403017661998e-05	0.00108575860121162
1810035L17Rik	0.758905761137904	4.79718908105789	18.5582645392911	1.64789200501713e-05	0.000258069171884303
1810037I17Rik	0.463532659181523	5.1646068261624	8.14162733867205	0.00432604420210431	0.0234869558023427
1810046J19Rik	0.779080767872484	4.6672901186229	19.1883728556694	1.18432565559093e-05	0.00019728115302645
1810055G02Rik	0.690774005648748	5.49364836643693	20.5643906775494	5.76587082093595e-06	0.000106940313024165
2010007H12Rik	0.53072229924158	3.48231629128155	7.56074140083343	0.00596534461363617	0.0304050730043643
